P,layout,run,ms,gbps
3,AoSoA-16,90,9.722948,1766.94
3,AoSoA-16,91,10.232925,1678.88
3,AoSoA-16,92,9.855032,1743.26
3,AoSoA-16,93,10.444164,1644.92
3,AoSoA-16,94,9.834051,1746.98
3,AoSoA-16,95,10.113955,1698.63
3,AoSoA-16,96,10.149002,1692.76
3,AoSoA-16,97,10.309935,1666.34
3,AoSoA-16,98,10.124922,1696.79
3,AoSoA-16,99,10.207891,1683.00
3,AoSoA-32,0,15.271902,1124.93
3,AoSoA-32,1,10.117054,1698.11
3,AoSoA-32,2,9.984016,1720.74
3,AoSoA-32,3,10.251999,1675.76
3,AoSoA-32,4,9.972095,1722.79
3,AoSoA-32,5,9.696007,1771.85
3,AoSoA-32,6,9.972811,1722.67
3,AoSoA-32,7,10.043859,1710.48
3,AoSoA-32,8,10.308027,1666.65
3,AoSoA-32,9,10.437965,1645.90
3,AoSoA-32,10,10.288954,1669.74
3,AoSoA-32,11,10.205984,1683.31
3,AoSoA-32,12,9.817123,1749.99
3,AoSoA-32,13,9.999037,1718.15
3,AoSoA-32,14,10.363817,1657.68
3,AoSoA-32,15,10.463953,1641.81
3,AoSoA-32,16,10.289907,1669.58
3,AoSoA-32,17,10.042906,1710.65
3,AoSoA-32,18,9.680986,1774.60
3,AoSoA-32,19,10.344028,1660.85
3,AoSoA-32,20,9.577990,1793.68
3,AoSoA-32,21,9.943008,1727.83
3,AoSoA-32,22,9.828091,1748.04
3,AoSoA-32,23,10.351181,1659.70
3,AoSoA-32,24,10.250092,1676.07
3,AoSoA-32,25,10.037899,1711.50
3,AoSoA-32,26,10.353088,1659.39
3,AoSoA-32,27,9.834051,1746.98
3,AoSoA-32,28,9.981871,1721.11
3,AoSoA-32,29,9.953022,1726.09
3,AoSoA-32,30,10.224104,1680.33
3,AoSoA-32,31,10.035992,1711.82
3,AoSoA-32,32,11.178970,1536.80
3,AoSoA-32,33,10.143995,1693.60
3,AoSoA-32,34,11.150122,1540.78
3,AoSoA-32,35,10.040998,1710.97
